Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,,Sequence Number,Action Flags,Source Country,Destination Country,,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received,UUID for rule,HTTP/2 Connection,link_change_count,policy_id,link_switches,sdwan_cluster,sdwan_device_type,sdwan_cluster_type,sdwan_site,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,Source Dynamic Address Group,Destination Dynamic Address Group,session_owner,High Res Timestamp,nssai_sst,nssai_sd,Subcategory of app,Category of app,Technology of app,Risk of app,Characteristic of app,Container of app,Tunneled app,SaaS of app,Sanctioned State of app,offloaded,flow_type,cluster_name,AI Traffic,AI Forward Error,K8S Cluster ID,tcp_rtt_c2s,tcp_rtt_s2c,total_n_ooseq_c2s,total_n_ooseq_s2c,tcp_retransit_cnt_c2s,tcp_retransit_cnt_s2c,tcp_zero_window_cnt_c2s,tcp_zero_window_cnt_s2c
1,9/2/25 3:13,025409001032,TRAFFIC,end,2818,9/2/25 3:13,10.61.9.5,10.160.48.52,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:13,5048419,1,50267,161,0,0,0x19,udp,allow,28236,13923,14313,292,9/2/25 3:12,24,any,,7543384744806177424,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,146,146,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:13:31.865-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:13,025409001032,TRAFFIC,end,2818,9/2/25 3:13,10.61.9.5,10.160.36.162,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:13,4639274,1,50267,161,0,0,0x19,udp,allow,28229,13923,14306,292,9/2/25 3:12,7,any,,7543384744806167496,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,146,146,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:13:29.696-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:13,025409001032,TRAFFIC,end,2818,9/2/25 3:13,10.61.9.5,10.160.36.160,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:13,4395822,1,50267,161,0,0,0x19,udp,allow,28229,13923,14306,292,9/2/25 3:12,13,any,,7543384744806152337,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,146,146,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:13:25.769-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:13,025409001032,TRAFFIC,end,2818,9/2/25 3:13,10.61.9.5,10.138.205.236,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:13,5168448,1,50267,161,0,0,0x19,udp,allow,14665,7207,7458,150,9/2/25 3:12,15,any,,7543384744806140191,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,75,75,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,HP-Printer,,HP Inc.,LynxOS,LynxOS,HONCP2,10:60:4b:17:23:c2,,,,,,,,,,,2025-09-02T03:13:22.734-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:13,025409001032,TRAFFIC,end,2818,9/2/25 3:13,10.61.9.5,10.160.36.74,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:13,4715644,1,50267,161,0,0,0x19,udp,allow,12736,6274,6462,130,9/2/25 3:12,13,any,,7543384744806129949,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,65,65,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:13:20.672-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:13,025409001032,TRAFFIC,end,2818,9/2/25 3:13,10.61.9.5,10.160.40.27,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:13,509521,1,50267,161,0,0,0x19,udp,allow,35095,17153,17942,352,9/2/25 3:12,12,any,,7543384744806126398,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,176,176,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Zebra Label Printer,ZD410,Zebra Technologies,Link-OS,Link-OS,50N224603987,48:a4:93:c0:d2:48,,,,,,,,,,,2025-09-02T03:13:19.687-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:13,025409001032,TRAFFIC,end,2818,9/2/25 3:13,10.61.9.5,10.150.253.245,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:13,631587,1,50267,161,0,0,0x19,udp,allow,10904,5313,5591,114,9/2/25 3:12,9,any,,7543384744806114957,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,57,57,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:13:16.691-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:13,025409001032,TRAFFIC,end,2818,9/2/25 3:13,10.61.9.5,10.138.205.222,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:13,5118958,1,50267,161,0,0,0x19,udp,allow,73209,36082,37127,746,9/2/25 3:12,31,any,,7543384744806062098,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,373,373,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,generic,Toshiba Device,,Toshiba Corporation,,,HONC5-toshiba,00:80:91:b2:d9:82,,,,,,,,,,,2025-09-02T03:13:03.774-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.160.40.28,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:12,333868,1,50267,161,0,0,0x19,udp,allow,35095,17153,17942,352,9/2/25 3:12,6,any,,7543384744806039852,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,176,176,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Zebra Label Printer,ZD410,Zebra Technologies,Link-OS,Link-OS,NOROBGLBL08,48:a4:93:c0:6d:aa,,,,,,,,,,,2025-09-02T03:12:58.720-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.160.32.150,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:12,4473887,1,50267,161,0,0,0x19,udp,allow,65230,32181,33049,662,9/2/25 3:11,28,any,,7543384744806029747,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,331,331,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:55.741-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.138.205.244,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:12,8421022,1,50267,161,0,0,0x19,udp,allow,6065,2968,3097,64,9/2/25 3:12,1,any,,7543384744806021137,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,32,32,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,HP-Printer,LaserJet 400 M401n,HP Inc.,LynxOS,LynxOS,H41MONTP20,64:51:06:20:7c:3d,,,,,,,,,,,2025-09-02T03:12:53.694-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.250,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,731683,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,29,any,,7543384744806006514,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:49.861-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.160.40.42,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:12,3068113,1,50267,161,0,0,0x19,udp,allow,20190,10000,10190,205,9/2/25 3:12,17,any,,7543384744806005686,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,103,102,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:49.726-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.253,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,746911,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,29,any,,7543384744806005424,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:49.715-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.249,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,5281904,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,29,any,,7543384744806004786,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:49.688-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.160.32.143,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:12,8058474,1,50267,161,0,0,0x19,udp,allow,18331,9066,9265,186,9/2/25 3:12,6,any,,7543384744806002443,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,93,93,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:48.752-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.160.36.59,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:12,4405951,1,50267,161,0,0,0x19,udp,allow,12740,6274,6466,130,9/2/25 3:12,5,any,,7543384744805998796,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,65,65,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:47.861-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.160.48.37,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:12,8802080,1,50267,161,0,0,0x19,udp,allow,1116,551,565,12,9/2/25 3:12,0,any,,7543384744805998326,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,6,6,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Intermec Label Printer,PC43d,Honeywell/Intermec,,,PC43341C2120011,00:10:40:db:e3:80,,,,,,,,,,,2025-09-02T03:12:47.744-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.138.205.231,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 3:12,2282652,1,50267,161,0,0,0x19,udp,allow,79419,39159,40260,802,9/2/25 3:11,19,any,,7543384744805994375,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,401,401,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:46.750-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.235,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,2686185,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,27,any,,7543384744805994337,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:46.745-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.241,,,cloud-to-dmz,,,snmpv1-get-next-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,8787846,1,50267,161,0,0,0x19,udp,allow,10905,5313,5592,114,9/2/25 3:11,28,any,,7543384744805994079,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,57,57,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:46.737-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.233,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,4082542,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,27,any,,7543384744805993683,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:46.719-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.252,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,4495772,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,26,any,,7543384744805992840,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:46.687-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.246,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,8933447,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,22,any,,7543384744805973687,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:41.743-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.238,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,743905,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,23,any,,7543384744805973585,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:41.739-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.248,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,1419706,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,22,any,,7543384744805973355,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:41.728-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.251,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,923248,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,22,any,,7543384744805973202,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:41.722-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 3:12,025409001032,TRAFFIC,end,2818,9/2/25 3:12,10.61.9.5,10.150.254.254,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 3:12,3975266,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 3:11,22,any,,7543384744805973108,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T03:12:41.718-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
